video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,298.8204024638217,82,0,319,0,399,5,2.0,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,314.5748920281449,82,0,319,0,399,5,2.02,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,308.23652463643236,82,0,319,0,399,5,2.04,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,330.47056133292057,82,0,319,0,399,5,2.06,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,313.9398544235493,82,0,319,0,399,5,2.08,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,283.5742829561158,82,0,319,0,399,5,2.1,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,303.9759768924142,82,0,319,0,399,5,2.12,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,293.36886870257985,82,0,319,0,399,5,2.14,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,289.7645719406086,82,0,319,0,399,5,2.16,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,310.88737245999744,82,0,319,0,399,5,2.18,10,0.3,20,"[3, 3]","[30, 30]"
