video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC
EmvEUer4CVc_0,0.006696318805493078,0.004530011325028312,0.00796470438761021,0.2826342482542124,-0.9620535714285714,0.7833856288215457,0.010915916004608402,880.7233806170478,4,444,2,435,448,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
h-pm7wD31Ss_0,0.04266117749255014,0.014067995310668229,0.06364537116133145,0.17231844044211184,-0.5602968460111317,0.21918291208593854,0.15676836186322016,608.6978278580129,100,435,6,406,539,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
EwlCKB77dYo_2,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,-1.0,1.0,0.005128205128205128,480.767701570659,1,194,1,194,194,5,1.0,10,0.3,20,"[3, 3]","[30, 30]"
GceLsS4AwH8_1,0.04093058419932336,0.018348623853211007,0.06964818032863072,0.07374196778502823,0.4880382775119617,0.2796340239671322,0.23429696808653053,420.96396754850446,103,107,1,0,209,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
j93wwDC_a2I_0,0.07365358463981782,0.1320754716981132,0.10571168800588886,0.0855607604860456,0.4237995824634656,-1.0,0.4256124280207781,610.093402591086,233,227,21,49,479,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
BpXhq5Awd3U_0,0.21956979723221745,0.9583333333333334,0.29144014299081733,0.0712306335046031,0.9771863117870723,-0.9580043417978754,0.6788104094619313,648.5828567211647,193,3,69,3,263,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
EwlCKB77dYo_3,0.621885350249207,1.0,0.7574367871337638,0.45144862797825674,1.0,0.7953348097183461,0.9223023879505832,449.9794104715237,54,0,217,0,269,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
JR0QfXOOmaA_0,0.6379470618895224,0.9736842105263158,0.7508643568784635,0.4026655482754676,0.9646017699115044,0.5031497332691255,0.9141166727679398,408.83282228295894,72,8,148,0,226,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
n0tx4V2rF3I_1,0.08282456442661967,0.10246679316888047,0.10872437469025446,0.14152757741062225,-0.05345211581291753,0.16551151518131302,0.2617992294206332,815.5541867749295,118,306,27,167,449,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
EwlCKB77dYo_4,0.6705458356383682,1.0,0.7960904315950955,0.4139674439738726,1.0,0.7062786040356993,0.940736541448313,489.6872233898815,13,0,183,0,194,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
ZlEiOICCDdc_0,0.05908588175415701,0.010033444816053512,0.0903260966253828,0.23429085885986195,-0.5218508997429305,0.5184051234824318,0.20174389349738117,911.0080984525573,89,299,3,293,389,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
f8rXEKktSCg_0,0.045990399783176525,0.04583333333333333,0.05798221692003304,0.27216821422132703,-0.7996070726915521,0.3979787675022797,0.07535733772683509,1034.241712019426,28,461,22,455,509,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
afU2vHgUvaw_2,0.8119354569925279,1.0,0.8839226985446318,0.373900659934578,1.0,0.45908273547273415,0.9666716473147452,428.3654060791647,38,0,288,0,324,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
ckFwzL1Ot94_0,0.8279549172175421,1.0,0.9035939735696163,0.0,1.0,1.0,0.9795426866466386,522.5531424236709,1,0,408,0,407,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
C3lwMd_rlG0_0,0.5927351516655498,1.0,0.7135769981448358,0.3159804242097866,1.0,0.6611022520581855,0.9176771317759324,512.5421445971535,99,0,142,0,239,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
afU2vHgUvaw_3,0.48704119170587784,1.0,0.635610827621933,0.36946999963623073,1.0,0.6006255822776385,0.8353435423069687,456.2610496791487,284,0,167,0,449,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
hBHt6mnfUeo_0,0.4518894304216985,1.0,0.6084073928539186,0.375770534895381,1.0,0.5532556683545498,0.8560241884017677,567.012115992883,174,0,60,0,232,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
h-pm7wD31Ss_3,0.175408132932491,0.2580645161290323,0.2787423492434791,0.17261516469178004,0.8293135435992579,0.3536226698250674,0.7312506506871455,681.4210654134645,477,48,16,44,539,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
CWCfCeYh2bA_1,0.7252573470735978,1.0,0.8367435341233039,0.0,1.0,1.0,0.98071473480069,461.7096987791306,1,0,400,0,399,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
TalhQQ9B7vc_0,0.6442534386880783,1.0,0.7755241671838538,0.43766716610340134,1.0,0.6740693848293193,0.8984887745358832,450.01540530263594,82,0,319,0,399,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
cH9u1pCWp2U_0,0.5018196412551621,1.0,0.6583122393081204,0.4073257372690871,1.0,0.7274812454034685,0.9261597862759542,484.52051870409457,149,0,122,0,269,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
afU2vHgUvaw_7,0.6905350120882258,1.0,0.8076593908780417,0.44020171259608293,1.0,0.7016821480297228,0.9100000690169952,481.22238234316393,39,0,337,0,374,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
aCNvyXSuG6w_0,0.5983289101121386,1.0,0.7404652979897023,0.44203802172455653,1.0,0.6267252199256734,0.9330394187607898,464.0526536207399,48,0,193,0,239,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
gOWc7VBEwMo_0,0.09739949147689775,0.3053435114503817,0.13460396789165238,0.06641479888910902,0.6417322834645669,0.7018677378145795,0.5980595748013187,510.8663973658686,151,85,20,6,254,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
EmvEUer4CVc_0,0.0500216994452469,0.10526315789473684,0.08718676775371745,0.047895878840166196,0.8482142857142857,-0.1508513019591764,0.695969288845704,898.5110469680104,398,48,4,20,448,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
h-pm7wD31Ss_0,0.21196122210319412,0.9836065573770492,0.3136525448923562,0.14800206482215356,0.9962894248608535,0.13943099605807296,0.6634237798206846,883.1437710063518,480,1,60,1,539,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
EwlCKB77dYo_2,0.7564380664114064,1.0,0.8572159138440654,0.0,1.0,1.0,0.9528335037574761,580.7462612904912,1,0,195,0,194,5,1000.0,10,0.3,20,"[3, 3]","[30, 30]"
