video,ATA,F,F1,OTP,OTA,Deviation,PBM,FPS,Ms,fp,tp,fn,g,maxLevel,maxMedianLengthOfDisplacementDifference,pointsInGrid,termCriteria_epsilon,termCriteria_maxCount,winSize,winSizeNCC,my_object
TalhQQ9B7vc_0,0.6293016315260206,1.0,0.7633437072383054,0.4333756083160415,1.0,0.7061555843919093,0.9183789797670596,7.401209801708864,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[598, 598]",
TalhQQ9B7vc_0,0.623200342342183,1.0,0.7578513535235081,0.4262596001476253,1.0,0.7169058231392691,0.9172838313537847,12.579166364401049,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[599, 599]",
TalhQQ9B7vc_0,0.6201028471714111,1.0,0.7547878111872278,0.4207598002653016,1.0,0.7314412840928148,0.9237162732598199,12.567816177345758,109.0,0.0,292.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[600, 600]",
TalhQQ9B7vc_0,0.6426322699652053,1.0,0.774594042714812,0.44703498513797946,1.0,0.7349961299834012,0.9253163825075582,7.704841368288015,85.0,0.0,316.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[601, 601]",
TalhQQ9B7vc_0,0.6397370515272761,1.0,0.7726243920303582,0.4532356617974847,1.0,0.7273379171348515,0.9236963768215073,12.583361053553581,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[602, 602]",
TalhQQ9B7vc_0,0.6414071524953789,1.0,0.7738745008259487,0.4523857343626441,1.0,0.7355068382622298,0.9266122765609711,7.553435012977096,83.0,0.0,318.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[603, 603]",
TalhQQ9B7vc_0,0.6371081588139121,1.0,0.7702293990619086,0.4458537583904383,1.0,0.7282147852597474,0.9232707582552584,12.471893532069728,86.0,0.0,315.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[604, 604]",
TalhQQ9B7vc_0,0.6289107282301082,1.0,0.762912175049874,0.4341631294411496,1.0,0.7191208526949537,0.9189362181216566,11.969324786351416,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[605, 605]",
TalhQQ9B7vc_0,0.6224504832634588,1.0,0.757348024314593,0.4266879477681637,1.0,0.710856441762354,0.9175699636228754,7.541555740366346,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[606, 606]",
TalhQQ9B7vc_0,0.6260826935597069,1.0,0.7602815197638988,0.4284335054063303,1.0,0.7144540748546259,0.9188467769818641,11.803547356402532,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[607, 607]",
TalhQQ9B7vc_0,0.6247338634936986,1.0,0.7585199868134499,0.41927029273367444,1.0,0.7255911004265403,0.9209653019264544,12.04622053156082,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[608, 608]",
TalhQQ9B7vc_0,0.6253980549779495,1.0,0.7598487545255818,0.4324481990628509,1.0,0.7195153931365841,0.9202076544728911,11.710948782322964,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[609, 609]",
TalhQQ9B7vc_0,0.6284875707735259,1.0,0.7619110542309899,0.42435233228040675,1.0,0.7280038561959488,0.9225914224513839,7.337610942625954,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[610, 610]",
TalhQQ9B7vc_0,0.6209048988636113,1.0,0.7557919445391597,0.4257278383364949,1.0,0.7236976432157833,0.9212316650879688,11.79511352111322,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[611, 611]",
TalhQQ9B7vc_0,0.6185192675549587,1.0,0.7532781664330421,0.42116327422242944,1.0,0.7345519680432321,0.9211138589304129,7.317659582459173,115.0,0.0,286.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[612, 612]",
TalhQQ9B7vc_0,0.6227523452936032,1.0,0.7574477346314856,0.4263299172954562,1.0,0.7170733339187438,0.9205994075907893,11.804605206868896,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[613, 613]",
TalhQQ9B7vc_0,0.6161899456114239,1.0,0.7509501514192864,0.4090962657617,1.0,0.7227852279629166,0.9215074527822786,7.0867219174388785,111.0,0.0,290.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[614, 614]",
TalhQQ9B7vc_0,0.6194002275847159,1.0,0.7542374638544952,0.41962930848707036,1.0,0.704422920425047,0.9161086734184927,11.686289684745022,109.0,0.0,292.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[615, 615]",
TalhQQ9B7vc_0,0.622651268124611,1.0,0.7573809993464369,0.4271307976024939,1.0,0.7034314351112377,0.9164763533723874,11.941622080437622,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[616, 616]",
TalhQQ9B7vc_0,0.6295522551015841,1.0,0.763501540538121,0.4343322269395953,1.0,0.7241759468360365,0.9222040417389203,7.385783762943103,93.0,0.0,308.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[617, 617]",
TalhQQ9B7vc_0,0.6205249454376421,1.0,0.755402355312421,0.42513482919250845,1.0,0.7118715693384712,0.9171738534171695,11.778739162885001,108.0,0.0,293.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[618, 618]",
TalhQQ9B7vc_0,0.6309331230864587,1.0,0.7645782905578125,0.43403790633774153,1.0,0.7046557653791427,0.9185440522436512,11.57397734632667,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[619, 619]",
TalhQQ9B7vc_0,0.6265505669957921,1.0,0.7604480697575355,0.42333370510027474,1.0,0.7318223625243607,0.924564592453778,6.94432465361684,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[620, 620]",
TalhQQ9B7vc_0,0.6288168074203867,1.0,0.7628190979786236,0.4323280077659408,1.0,0.7252371019203395,0.9212955331637259,11.632743605548363,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[621, 621]",
TalhQQ9B7vc_0,0.6295291080702596,1.0,0.7633237096913377,0.4297389558037789,1.0,0.7112658785667441,0.9209120736190222,11.209456728998754,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[622, 622]",
TalhQQ9B7vc_0,0.6380813912904736,1.0,0.7705101237227931,0.43954885948721595,1.0,0.7220923262940593,0.920552735102807,6.911981296406492,90.0,0.0,311.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[623, 623]",
TalhQQ9B7vc_0,0.623276230785128,1.0,0.7583743289584568,0.4346878744046882,1.0,0.7113735994064487,0.91624677541721,11.132436122089958,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[624, 624]",
TalhQQ9B7vc_0,0.6163411945555199,1.0,0.7515393631571176,0.4182806424689946,1.0,0.7286638204761181,0.9202535601693406,6.898206012698394,113.0,0.0,288.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[625, 625]",
TalhQQ9B7vc_0,0.6198998654798519,1.0,0.754994322254438,0.42157233251980514,1.0,0.7329191959655197,0.920681480165793,10.81229129709093,104.0,0.0,297.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[626, 626]",
TalhQQ9B7vc_0,0.6458838610006655,1.0,0.7778309683414268,0.4612025784184243,1.0,0.7207860629670724,0.9218959547507207,6.761723334982646,75.0,0.0,326.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[627, 627]",
TalhQQ9B7vc_0,0.615574689693928,1.0,0.7507242058993824,0.41518695177837606,1.0,0.7328586423167506,0.9213242352307673,10.404400218368883,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[628, 628]",
TalhQQ9B7vc_0,0.6280020300410183,1.0,0.762125693737189,0.43141073255243256,1.0,0.7386397611831461,0.9244204814768282,10.08079826136386,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[629, 629]",
TalhQQ9B7vc_0,0.6231604147061092,1.0,0.7580948693259377,0.43096199804335816,1.0,0.703033303525898,0.916086727154903,9.79037047882436,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[630, 630]",
TalhQQ9B7vc_0,0.6270375305501783,1.0,0.7600356587652333,0.41647276626076435,1.0,0.7279903053839301,0.9234583226258944,6.960782601309145,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[631, 631]",
TalhQQ9B7vc_0,0.6276099751905271,1.0,0.7617656176954587,0.4301687232200612,1.0,0.7166943274700216,0.9200462177575982,9.671487926275942,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[632, 632]",
TalhQQ9B7vc_0,0.6281622251772991,1.0,0.7621958905200004,0.43227794494571314,1.0,0.7171755299087879,0.9203782054220896,9.35672330816275,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[633, 633]",
TalhQQ9B7vc_0,0.631667511335014,1.0,0.7647362166909096,0.4295760100407707,1.0,0.7369926357192604,0.9255041426115993,7.0997508995037535,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[634, 634]",
TalhQQ9B7vc_0,0.6210895617084815,1.0,0.7558157443908025,0.4189031340269328,1.0,0.706898664917203,0.9172064681743849,6.979345606491925,104.0,0.0,297.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[635, 635]",
TalhQQ9B7vc_0,0.6329965599534934,1.0,0.766716465990189,0.44247796475025175,1.0,0.7262262130117227,0.9228374681710073,9.057857910158047,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[636, 636]",
TalhQQ9B7vc_0,0.6278987788337543,1.0,0.7619346905463975,0.4309284645773483,1.0,0.7060784850383559,0.918647242798831,7.082564933588356,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[637, 637]",
TalhQQ9B7vc_0,0.6228890938574021,1.0,0.7577278669064055,0.4280575165128034,1.0,0.7169072342681737,0.9201791856623186,8.897673078477085,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[638, 638]",
TalhQQ9B7vc_0,0.6251289491462652,1.0,0.7594079721139703,0.4253831466079368,1.0,0.7081540271136608,0.9186657497788646,8.951289355486916,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[639, 639]",
TalhQQ9B7vc_0,0.6182814491014299,1.0,0.7531462760438237,0.41782820646433205,1.0,0.7327453753569496,0.9213846626149911,9.28075919735825,109.0,0.0,292.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[640, 640]",
TalhQQ9B7vc_0,0.6288068296841827,1.0,0.7626622908748638,0.4301436344665269,1.0,0.7260486912820193,0.9206625951956073,6.859254659243885,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[641, 641]",
TalhQQ9B7vc_0,0.6373041690182063,1.0,0.7700021388258262,0.44104136367555097,1.0,0.7326738793628931,0.9239768649672139,8.927281337213692,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[642, 642]",
TalhQQ9B7vc_0,0.6214573284254411,1.0,0.7558691970261197,0.41744138240517975,1.0,0.730919312024263,0.9221999817888311,6.494089197794029,105.0,0.0,296.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[643, 643]",
TalhQQ9B7vc_0,0.6184526456938475,1.0,0.7532897568148968,0.41977070154668744,1.0,0.7293359635953856,0.9207675042732418,6.596612737503816,112.0,0.0,289.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[644, 644]",
TalhQQ9B7vc_0,0.622637118152674,1.0,0.7574724337355928,0.4253258544728946,1.0,0.7308474020659983,0.9220115612936675,8.804297069348674,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[645, 645]",
TalhQQ9B7vc_0,0.6272963712420654,1.0,0.7614852012429814,0.43093346123718645,1.0,0.716694379104585,0.9192959755405898,6.499332564918717,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[646, 646]",
TalhQQ9B7vc_0,0.615982645069849,1.0,0.7512229268693094,0.416697561762815,1.0,0.7205099868219829,0.9192679681058473,8.690410923432678,112.0,0.0,289.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[647, 647]",
TalhQQ9B7vc_0,0.6247238381878535,1.0,0.75931805508214,0.4326474261670708,1.0,0.7183230971725569,0.9183468723641779,8.792060980928333,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[648, 648]",
TalhQQ9B7vc_0,0.6460564679655966,1.0,0.7779119532627914,0.45466737244234073,1.0,0.6942336099783513,0.9133560549697934,8.709697301396021,69.0,0.0,332.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[649, 649]",
TalhQQ9B7vc_0,0.6202175798778029,1.0,0.7557100841730251,0.4318938911964102,1.0,0.7167942255351624,0.9165046251830303,6.185069199667687,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[650, 650]",
TalhQQ9B7vc_0,0.6295565858227142,1.0,0.7628957591963786,0.42750540301589324,1.0,0.7520552337865931,0.9274949466459597,8.580422903587733,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[651, 651]",
TalhQQ9B7vc_0,0.6273064957710823,1.0,0.7614787656797433,0.4293735916342285,1.0,0.7311098539377335,0.9214396912873605,6.138475587950076,96.0,0.0,305.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[652, 652]",
TalhQQ9B7vc_0,0.6298554618201395,1.0,0.7631487759525745,0.42774391526682515,1.0,0.7320593418963168,0.9252444956739854,8.556197283658987,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[653, 653]",
TalhQQ9B7vc_0,0.6168190108329279,1.0,0.7518228286882176,0.41917564018369113,1.0,0.7327533570809199,0.9217981072163228,5.959790401424102,116.0,0.0,285.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[654, 654]",
TalhQQ9B7vc_0,0.6316658146262709,1.0,0.7648415919128497,0.4295517889516968,1.0,0.7287352141062768,0.9244459705984569,8.32627205794538,97.0,0.0,304.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[655, 655]",
TalhQQ9B7vc_0,0.6225952278649249,1.0,0.7575401745233379,0.42776461164896246,1.0,0.7209480550160174,0.9201977585815012,5.951290672457307,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[656, 656]",
TalhQQ9B7vc_0,0.623792989305692,1.0,0.7583447418162208,0.4278223740344464,1.0,0.7247777314234609,0.9190482297814694,8.241650044316419,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[657, 657]",
TalhQQ9B7vc_0,0.6222940996275121,1.0,0.7573411773741706,0.4277168743691187,1.0,0.7230859234724579,0.9202248210969587,8.239984870770677,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[658, 658]",
TalhQQ9B7vc_0,0.632402751884309,1.0,0.7662341369051486,0.440858286257831,1.0,0.715205662644097,0.9190062819949242,5.8755024418815855,91.0,0.0,310.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[659, 659]",
TalhQQ9B7vc_0,0.6287485046675784,1.0,0.7630810155827433,0.4364716096586588,1.0,0.7406187061471469,0.9258658405485788,8.04060541898346,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[660, 660]",
TalhQQ9B7vc_0,0.619046620620272,1.0,0.7535527163575714,0.415800007882417,1.0,0.7217467890452791,0.9210914531005973,7.893817425740844,111.0,0.0,290.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[661, 661]",
TalhQQ9B7vc_0,0.6350073090967353,1.0,0.7688346338838056,0.4469917674791801,1.0,0.7108964380183891,0.9158054893807359,5.768808177887721,83.0,0.0,318.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[662, 662]",
TalhQQ9B7vc_0,0.6269525405280514,1.0,0.7612367188018618,0.43362203780743447,1.0,0.7294045540838754,0.9234609330417424,7.821478047509224,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[663, 663]",
TalhQQ9B7vc_0,0.6276011738639116,1.0,0.7620287864249806,0.4330164677247223,1.0,0.706906436575405,0.9154178566035127,5.751644201474976,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[664, 664]",
TalhQQ9B7vc_0,0.6280748720584411,1.0,0.7621008307931488,0.431062486968161,1.0,0.7075589132915225,0.9188010298182381,5.803758549171833,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[665, 665]",
TalhQQ9B7vc_0,0.6133969725206324,1.0,0.7489891147020785,0.418982234636584,1.0,0.7343882004146539,0.9204596546401838,7.699543746170462,120.0,0.0,281.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[666, 666]",
TalhQQ9B7vc_0,0.6192197007634315,1.0,0.7538066537959106,0.41930225935872295,1.0,0.7326007468045335,0.9208947356909433,7.689933051775642,114.0,0.0,287.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[667, 667]",
TalhQQ9B7vc_0,0.6198771320356681,1.0,0.7546158161258234,0.418426907300869,1.0,0.7010761045938948,0.9153429717066257,7.697939063288624,106.0,0.0,295.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[668, 668]",
TalhQQ9B7vc_0,0.6312453490550655,1.0,0.7649579622866548,0.4357498985783876,1.0,0.7205687085162938,0.920393065768313,5.546785213815079,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[669, 669]",
TalhQQ9B7vc_0,0.6376654611457873,1.0,0.7710926164653471,0.45293555538825253,1.0,0.7185588767119078,0.9208035661496463,7.536443189156773,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[670, 670]",
TalhQQ9B7vc_0,0.6202385601986589,1.0,0.7543517667383509,0.41542878550732126,1.0,0.7212100957214732,0.9212881711312779,5.215412013784616,113.0,0.0,288.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[671, 671]",
TalhQQ9B7vc_0,0.6294741370070756,1.0,0.7637418365755362,0.44009090349930796,1.0,0.7220668287438787,0.9199523985158821,7.710622970566353,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[672, 672]",
TalhQQ9B7vc_0,0.6398047742325081,1.0,0.7728574433341724,0.45681516668486677,1.0,0.7206889473042324,0.9201153934880537,5.162117517607064,81.0,0.0,320.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[673, 673]",
TalhQQ9B7vc_0,0.6283786683553707,1.0,0.7619965774632841,0.4259135985676848,1.0,0.7278076157354805,0.9242159921361326,7.740258530842934,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[674, 674]",
TalhQQ9B7vc_0,0.6232638117139085,1.0,0.7576301346954534,0.42249495764134465,1.0,0.727726410592726,0.9220770466138225,5.157112598080095,104.0,0.0,297.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[675, 675]",
TalhQQ9B7vc_0,0.6176433795844453,1.0,0.7524208237974201,0.4158071560155107,1.0,0.7210635780012393,0.9194894646060328,7.696592836474195,113.0,0.0,288.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[676, 676]",
TalhQQ9B7vc_0,0.6219763963880454,1.0,0.7564467131373371,0.42160451525582293,1.0,0.7290061321832557,0.9229110006421186,7.7248705300715175,106.0,0.0,295.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[677, 677]",
TalhQQ9B7vc_0,0.6128372101354491,1.0,0.7481004133744306,0.4109946896933346,1.0,0.7115898591017438,0.9161476636620226,5.088834688966821,118.0,0.0,283.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[678, 678]",
TalhQQ9B7vc_0,0.6222104607474092,1.0,0.756678717475016,0.42248777698927176,1.0,0.728830244276981,0.9231668549006696,7.484553271871099,106.0,0.0,295.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[679, 679]",
TalhQQ9B7vc_0,0.6185572451797661,1.0,0.753653128994773,0.4199815158410709,1.0,0.7407546818356393,0.923345971018369,7.163707830274972,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[680, 680]",
TalhQQ9B7vc_0,0.6214976314902592,1.0,0.7559696392726514,0.4224277951869238,1.0,0.729320877759588,0.9237041883402742,5.259536548478138,109.0,0.0,292.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[681, 681]",
TalhQQ9B7vc_0,0.61761701089021,1.0,0.7527181482620258,0.4164750622650215,1.0,0.7336191348667218,0.9216521577919365,7.041709202587338,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[682, 682]",
TalhQQ9B7vc_0,0.6258234034070788,1.0,0.7598222493667345,0.42589053399209376,1.0,0.7337970738816552,0.9238709056514496,5.173583854877064,103.0,0.0,298.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[683, 683]",
TalhQQ9B7vc_0,0.6557844022031365,1.0,0.7861032431659067,0.4604050733074092,1.0,0.7042223001948276,0.9137849441650867,6.9826970568506725,54.0,0.0,347.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[684, 684]",
TalhQQ9B7vc_0,0.632878581014473,1.0,0.7662804308177853,0.4366928846581704,1.0,0.7095848680309211,0.9184921023413741,5.090053496894202,92.0,0.0,309.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[685, 685]",
TalhQQ9B7vc_0,0.635768325365341,1.0,0.7690817582961702,0.4468958978500432,1.0,0.7212165216336381,0.9198227746405557,6.9393976478797175,88.0,0.0,313.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[686, 686]",
TalhQQ9B7vc_0,0.6315299119936499,1.0,0.764619005745724,0.4282134026043864,1.0,0.7333666085783794,0.9253966013728976,6.900791712309739,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[687, 687]",
TalhQQ9B7vc_0,0.6224124042744559,1.0,0.7568693842235367,0.42361308920255075,1.0,0.7358976692001211,0.9222231115898321,5.025673933308611,107.0,0.0,294.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[688, 688]",
TalhQQ9B7vc_0,0.6336299395949582,1.0,0.7667324196798636,0.43504825576806666,1.0,0.7298585718546875,0.9245559338230689,6.914185291610392,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[689, 689]",
TalhQQ9B7vc_0,0.6332305206331043,1.0,0.7671445397141952,0.44884227173448116,1.0,0.7139185506620536,0.9185621335775731,6.890369916443218,90.0,0.0,311.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[690, 690]",
TalhQQ9B7vc_0,0.6337042497247313,1.0,0.7668028922799276,0.4360974151512094,1.0,0.72797056503676,0.9223006550425745,4.848803288471447,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[691, 691]",
TalhQQ9B7vc_0,0.6240673727577066,1.0,0.7588760083607149,0.4305602652483039,1.0,0.7103458670372047,0.9173463198856345,4.872390570066928,98.0,0.0,303.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[692, 692]",
TalhQQ9B7vc_0,0.6269109513703794,1.0,0.7607209207547025,0.42538697388673663,1.0,0.7368561958614712,0.922920760529761,6.72455457812044,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[693, 693]",
TalhQQ9B7vc_0,0.6224350328154472,1.0,0.7571522976293323,0.42447125327825,1.0,0.7149348225133625,0.9194993708941923,4.8439537058973725,102.0,0.0,299.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[694, 694]",
TalhQQ9B7vc_0,0.6370404663681639,1.0,0.7696723344080446,0.4366631017567915,1.0,0.7445857726430942,0.9272160974137637,6.681372041034922,89.0,0.0,312.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[695, 695]",
TalhQQ9B7vc_0,0.6336936947050923,1.0,0.7667267006568989,0.4328655756581753,1.0,0.707766526199126,0.9186933386186612,6.596923750469245,94.0,0.0,307.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[696, 696]",
TalhQQ9B7vc_0,0.6293528939431591,1.0,0.7632481975812947,0.4369771201416794,1.0,0.7252046119410571,0.9206440353761921,6.638264963456187,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[697, 697]",
TalhQQ9B7vc_0,0.6373392225343537,1.0,0.7707777993569884,0.4529998441223573,1.0,0.7180688072418074,0.920127827040484,4.729449643965734,84.0,0.0,317.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[698, 698]",
TalhQQ9B7vc_0,0.6293528939431591,1.0,0.7632481975812947,0.4369771201416794,1.0,0.7252046119410571,0.9206440353761921,6.604935513824553,100.0,0.0,301.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[699, 699]",
TalhQQ9B7vc_0,0.6449501797162597,1.0,0.7773002234886783,0.4597140617284687,1.0,0.7175205256700934,0.9216018968096341,4.656252218347087,67.0,0.0,334.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[700, 700]",
TalhQQ9B7vc_0,0.629533613829954,1.0,0.7634098594883528,0.4366694253869378,1.0,0.721517253177992,0.919692311644702,6.47273719043131,99.0,0.0,302.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[701, 701]",
TalhQQ9B7vc_0,0.6262889196957767,1.0,0.7609919442825814,0.4326421930697451,1.0,0.7130038602634559,0.9193208540687805,4.676565464304077,95.0,0.0,306.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[702, 702]",
TalhQQ9B7vc_0,0.6264811728852403,1.0,0.7604270525695438,0.4261640964130485,1.0,0.7151892990689109,0.9206400821507437,6.350866935946466,101.0,0.0,300.0,0.0,399.0,5.0,10.0,10.0,0.3,20.0,"[3, 3]","[703, 703]",
